ANYO_PROCESO;CODIGO_CARRERA;NOMBRE_CARRERA;NOMBRE_UNIVERSIDAD;AREA_CONOCIMIENTO_SIES;VACANTES_REG;NUM_SELEC_REG;COMPLETA_VACANTES_REG;PROM_OBLIGATORIAS_ULTIMO_SELEC;PROM_OBLIGATORIAS_SD;PROM_OBLIGATORIAS_MIN;PROM_OBLIGATORIAS_P10;PROM_OBLIGATORIAS_P25;PROM_OBLIGATORIAS_PROM;PROM_OBLIGATORIAS_MED;PROM_OBLIGATORIAS_P75;PROM_OBLIGATORIAS_P90;PROM_OBLIGATORIAS_MAX
2024;13018;GEOGRAFIA;UNIVERSIDAD DE CONCEPCION;CIENCIAS SOCIALES;55;37;0;579.5;69.7;487.5;531.9;578;620.82;615.5;645;708.1;797.5
2024;13019;INGENIERIA COMERCIAL (CONCEPCION);UNIVERSIDAD DE CONCEPCION;ADMINISTRACIÓN Y COMERCIO;130;152;1;573.5;71.76;573.5;633.2;668.25;717.4;706.75;758.88;823.45;902
2024;13020;INGENIERIA EN BIOTECNOLOGIA VEGETAL;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;40;34;0;534.5;72.91;491;566.65;599.12;653.88;662.25;710;738.05;793
2024;13022;AUDITORIA;UNIVERSIDAD DE CONCEPCION;ADMINISTRACIÓN Y COMERCIO;60;70;1;600;72.74;493.5;582.1;614.88;666.27;668.75;716.25;758.8;809
2024;13023;ADMINISTRACION PUBLICA Y CIENCIA POLITICA;UNIVERSIDAD DE CONCEPCION;CIENCIAS SOCIALES;70;85;1;689.5;69.58;545;626.7;663.5;710.72;705.5;755.5;809.2;859.5
2024;13024;DERECHO;UNIVERSIDAD DE CONCEPCION;DERECHO;140;160;1;736;56.16;673.5;723.4;756.75;797.98;792.5;838.25;878.55;939
2024;13025;TRABAJO SOCIAL;UNIVERSIDAD DE CONCEPCION;CIENCIAS SOCIALES;70;88;1;596;69.99;498;554.95;599.88;640.12;643;671.25;721.4;865
2024;13026;ANTROPOLOGIA;UNIVERSIDAD DE CONCEPCION;CIENCIAS SOCIALES;66;89;1;548.5;91.65;493.5;539;587.5;653.02;644.5;706;751.5;944
2024;13027;EDUCACION PARVULARIA;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;40;50;1;580;71.15;462.5;508.1;559.5;598.3;591.25;629.5;694.6;768.5
2024;13028;EDUCACION DIFERENCIAL;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;40;48;1;656.5;78.56;506;564.25;591.38;644.29;636.5;694.75;729.55;849.5
2024;13029;DERECHO (CHILLAN);UNIVERSIDAD DE CONCEPCION;DERECHO;60;70;1;732.5;55.85;634.5;675.25;693.5;731.21;721.75;764.25;798.6;926
2024;13030;INGENIERIA COMERCIAL (CHILLAN);UNIVERSIDAD DE CONCEPCION;ADMINISTRACIÓN Y COMERCIO;60;72;1;607;88.44;527;595.5;624.25;695.37;685;754.38;826.65;908.5
2024;13031;PERIODISMO;UNIVERSIDAD DE CONCEPCION;CIENCIAS SOCIALES;50;65;1;534.5;79.43;529.5;595.2;634.5;689.63;680.5;746;800.7;885
2024;13032;EDUCACIÓN BÁSICA;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;80;92;1;543.5;71.43;470;534.6;563.25;614.81;603.5;656.38;700.95;866.5
2024;13035;PEDAGOGIA EN CS. NATURALES Y BIOLOGIA;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;25;35;1;568.5;83.78;501;536.5;582;620.76;599.5;636.25;730.9;859.5
2024;13036;PEDAGOGIA EN CS. NATURALES Y FISICA;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;20;10;0;574.5;83.75;555.5;572.6;637.5;670.6;653.75;703.12;784.2;826.5
2024;13037;PEDAGOGIA EN CS. NATURALES Y QUIMICA;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;20;11;0;542;88.32;518.5;532;586.5;645.32;654;696.75;738;795.5
2024;13039;PEDAGOGIA EN EDUCACION MUSICAL;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;25;26;1;662.5;88.67;568;627.5;665.75;722.33;701;775.5;836;940.5
2024;13040;PEDAGOGIA EN HISTORIA Y GEOGRAFIA;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;45;54;1;536;88.49;528.5;566.8;618.38;674.29;666.25;732.12;770.8;911.5
2024;13041;PEDAGOGIA EN ESPAÑOL;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;40;50;1;645.5;78.79;543;584.4;631.25;689.53;683;747.38;803.05;824.5
2024;13042;PEDAGOGIA EN FILOSOFIA;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;20;27;1;550.5;68.36;507;520.6;536.5;593.65;587;635.5;690.8;737.5
2024;13043;INGENIERIA EN CONSERVACION DE RECURSOS NATURALES;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;40;36;0;533;94.55;531.5;541.5;558.25;637.92;602.25;686.88;784.75;885.5
2024;13044;INGENIERIA AMBIENTAL (CHILLAN);UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;40;34;0;529.5;77.27;490.5;545.6;579.5;630.35;617.75;676.38;737.1;799
2024;13046;CIENCIAS FISICAS;UNIVERSIDAD DE CONCEPCION;CIENCIAS BÁSICAS;45;52;1;729.5;67.57;646;713.5;757.25;802.38;788;846.5;898.5;986
2024;13048;BIOQUIMICA;UNIVERSIDAD DE CONCEPCION;CIENCIAS BÁSICAS;52;70;1;716.5;64.85;696.5;719.4;758.12;805.95;810;845.5;887.5;972
2024;13049;QUIMICA Y FARMACIA;UNIVERSIDAD DE CONCEPCION;SALUD;82;100;1;783.5;40.56;755.5;786;817.5;844.71;846;875.5;895.3;937.5
2024;13050;NUTRICION Y DIETETICA;UNIVERSIDAD DE CONCEPCION;SALUD;65;92;1;577;72.57;512;571.65;602.62;662.52;667;714.88;748.85;868
2024;13052;BACHILLERATO EN HUMANIDADES;UNIVERSIDAD DE CONCEPCION;HUMANIDADES;40;57;1;571;76.95;492.5;538.5;560;619.58;602.5;661;719.8;842
2024;13054;ARTES VISUALES;UNIVERSIDAD DE CONCEPCION;ARTE Y ARQUITECTURA;50;62;1;581;79.91;514.5;581;603.62;661.12;652.5;707.12;765.85;877
2024;13055;ASTRONOMIA;UNIVERSIDAD DE CONCEPCION;CIENCIAS BÁSICAS;35;40;1;858;49.54;738;783.65;824.12;852.46;853.5;895.25;910;949.5
2024;13056;GEOFISICA;UNIVERSIDAD DE CONCEPCION;CIENCIAS BÁSICAS;35;44;1;595;99.7;526.5;593.6;642.25;723.19;735.75;776.12;855.3;934
2024;13057;PEDAGOGIA EN INGLES;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;55;62;1;658.5;66.56;552.5;620.95;642.62;690.21;676.25;736;773.25;894
2024;13058;TRADUCCION/INTERPRETACION EN IDIOMAS EXTRANJEROS;UNIVERSIDAD DE CONCEPCION;HUMANIDADES;73;90;1;696;64.15;612.5;649;695.62;737.5;741;779.38;821.25;882.5
2024;13059;LICENCIATURA EN HISTORIA;UNIVERSIDAD DE CONCEPCION;CIENCIAS SOCIALES;30;40;1;571;90.4;521.5;542.9;603.5;664.31;661.5;715;774.1;929.5
2024;13060;TEATRO;UNIVERSIDAD DE CONCEPCION;ARTE Y ARQUITECTURA;40;40;1;585;87.67;570;606.15;644.25;713.95;711.75;760.12;850.1;908.5
2024;13061;INGENIERIA AMBIENTAL;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;55;68;1;549.5;90.94;508;548.35;585.62;656.18;642.25;707.12;810.1;872
2024;13062;INGENIERIA CIVIL BIOMEDICA;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;58;74;1;719;52.57;676.5;753.85;785;820.8;823.75;853.38;881.1;942.5
2024;13063;INGENIERIA CIVIL DE MATERIALES;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;45;22;0;518.5;91.26;518.5;565;569.38;657.91;662;709.88;792.85;837
2024;13064;INGENIERIA CIVIL EN TELECOMUNICACIONES;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;50;46;0;571;99.21;458;541;588.12;657.79;659.25;722.88;771.25;885.5
2024;13065;INGENIERIA ESTADISTICA;UNIVERSIDAD DE CONCEPCION;CIENCIAS BÁSICAS;25;35;1;635;104.69;513;577.3;621.25;686.67;652.5;735.25;840;918.5
2024;13066;INGENIERIA CIVIL AEROESPACIAL;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;18;20;1;940.5;27.66;845.5;863.4;876.62;897.42;900.25;919.62;928.35;942.5
2024;13067;PSICOLOGIA;UNIVERSIDAD DE CONCEPCION;CIENCIAS SOCIALES;59;69;1;728;46.38;728;792;805.5;840.43;837.5;865;908.7;928.5
2024;13068;INGENIERIA CIVIL, PRIMER AÑO COMUN;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;150;178;1;724;71.5;560;646.05;689.25;736.49;734.75;779.75;831.65;928.5
2024;13069;INGENIERIA CIVIL;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;98;112;1;736;60.5;632;697.85;741;780.79;782.5;825.12;857.55;933.5
2024;13070;INGENIERIA CIVIL ELECTRICA;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;53;58;1;707.5;60.22;693;727.3;764.12;804.46;796.75;850.25;888.05;911.5
2024;13071;INGENIERIA CIVIL ELECTRONICA;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;58;65;1;592.5;68.64;592.5;704.2;740.5;791.14;796.5;847.5;881;933.5
2024;13072;INGENIERIA CIVIL INDUSTRIAL;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;113;125;1;866;40.35;769;800.2;826;855.27;857.5;882.5;908.9;961
2024;13073;INGENIERIA CIVIL INFORMATICA;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;53;55;1;870.5;51.13;767;805.6;828.75;867.95;861.5;902.5;933;980.5
2024;13074;INGENIERIA CIVIL MECANICA;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;70;80;1;675;60.6;675;724.85;771.25;807.72;802;848.88;879.3;939
2024;13075;INGENIERIA CIVIL METALURGICA;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;75;90;1;652.5;65.62;591;656.25;685;733.29;722;782.5;828.25;870.5
2024;13076;INGENIERIA CIVIL QUIMICA;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;73;82;1;784.5;53.66;706;771.75;797;837.08;838.75;875.75;897.95;986
2024;13077;SOCIOLOGIA;UNIVERSIDAD DE CONCEPCION;CIENCIAS SOCIALES;65;72;1;582.5;93.2;465;524.95;560.75;630.03;613.25;667.5;779.65;871.5
2024;13078;INGENIERIA COMERCIAL (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;ADMINISTRACIÓN Y COMERCIO;70;80;1;571.5;83.91;451;543.7;568.38;634.64;618.5;677.5;767.1;831.5
2024;13079;PEDAGOGIA EN CS. NATURALES Y BIOLOGIA (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;20;27;1;555;78.65;512.5;549.5;565.25;628.48;608;689.25;742.8;789.5
2024;13080;ARQUITECTURA;UNIVERSIDAD DE CONCEPCION;ARTE Y ARQUITECTURA;73;82;1;703.5;62.58;658.5;697.55;717.88;765.67;759.75;801.75;844.95;959
2024;13081;TECNOLOGIA MEDICA;UNIVERSIDAD DE CONCEPCION;SALUD;73;96;1;735.5;51.47;722;757.5;784.38;825.69;827.25;861.88;889;986
2024;13082;FONOAUDIOLOGIA;UNIVERSIDAD DE CONCEPCION;SALUD;58;76;1;591;75.72;493;545.25;584.62;635.84;630;683.25;738;874.5
2024;13083;KINESIOLOGIA;UNIVERSIDAD DE CONCEPCION;SALUD;68;95;1;713.5;59.47;614.5;673.4;702;743.94;740;785.25;821;900.5
2024;13085;INGENIERIA EN BIOTECNOLOGIA VEGETAL (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;20;17;0;585.5;93.01;502;515.3;561;610.26;594.5;614;724.1;847
2024;13086;MEDICINA;UNIVERSIDAD DE CONCEPCION;SALUD;101;105;1;944.5;20.05;885;911.2;923.5;936.14;937;945.5;959.9;986
2024;13087;ENFERMERIA (CONCEPCION);UNIVERSIDAD DE CONCEPCION;SALUD;103;156;1;678.5;56.73;653.5;698.75;724.88;772;769.75;815.25;849.75;889.5
2024;13088;OBSTETRICIA Y PUERICULTURA;UNIVERSIDAD DE CONCEPCION;SALUD;95;130;1;713;47.74;693.5;719.85;749.25;783.03;778.5;819.5;841.95;892
2024;13089;EDUCACION DIFERENCIAL (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;35;45;1;532.5;62.5;451;531.9;547.5;582.62;573;602.5;646.3;856.5
2024;13091;ODONTOLOGIA;UNIVERSIDAD DE CONCEPCION;SALUD;75;100;1;773.5;42.22;744.5;766.9;792.75;825.52;825;853.88;884.6;917.5
2024;13092;EDUCACIÓN BÁSICA (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;35;40;1;598;73.79;506;530;560.38;618.46;616.25;665.75;739.65;788
2024;13093;INGENIERIA GEOMATICA (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;CIENCIAS BÁSICAS;30;27;0;563;74.44;489.5;535.5;573.25;627.67;626;680;717.7;782.5
2024;13094;AUDITORIA - DIURNA (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;ADMINISTRACIÓN Y COMERCIO;40;50;1;580.5;81.95;466;551.55;580.12;643.25;630.25;707.88;757.4;802.5
2024;13101;PEDAGOGIA EN EDUCACION FISICA;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;70;90;1;579;74.36;443;543.05;580.5;634.81;639.75;673.75;736.65;828
2024;13102;INGENIERIA CIVIL DE MINAS;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;70;87;1;748.5;60.7;630.5;709.4;753;792.49;794;834.75;864.3;920.5
2024;13103;ENFERMERIA (CHILLAN);UNIVERSIDAD DE CONCEPCION;SALUD;58;74;1;626.5;60.44;589.5;614;645;689.14;682;733.25;771.15;830
2024;13104;ENFERMERIA (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;SALUD;58;68;1;695.5;62.04;544;619.35;641;686.12;683.25;720.5;764.45;861.5
2024;13105;AGRONOMIA (CONCEPCION);UNIVERSIDAD DE CONCEPCION;AGROPECUARIA;55;72;1;558.5;84.47;493.5;541.2;568.75;631.93;615.25;687.38;735.55;868
2024;13106;PEDAGOGIA EN INGLES (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;30;35;1;607;70.32;494;547.3;579.25;623.53;616;661;690.5;793
2024;13107;PEDAGOGIA EN ARTES VISUALES;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;20;22;1;675;74.85;552.5;588.3;618.38;672.3;660;723.75;765.9;834
2024;13108;PEDAGOGIA EN MATEMATICA;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;40;45;1;649.5;77.18;631;668.6;698.5;766.72;775.5;809;854.3;949.5
2024;13111;PEDAGOGIA EN MATEMATICA (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;20;17;0;517;113.67;513;518.5;591;658.24;619.5;782;805.1;854.5
2024;14001;AGRONOMIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;AGROPECUARIA;70;85;1;575;78.17;494.5;538.9;576;625.17;611;656;737.4;917.5
2024;14002;ARQUITECTURA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;ARTE Y ARQUITECTURA;90;105;1;628.5;73.42;593.5;651.9;682.5;735.35;733.5;782.5;825.4;956
2024;14003;DISEÑO;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;ARTE Y ARQUITECTURA;65;85;1;534.5;73;521.5;576.4;625;671.29;666.5;715;762.6;868
2024;14004;ARTE;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;ARTE Y ARQUITECTURA;55;70;1;498.5;89.89;429.5;503.7;550.25;614.82;610.5;664.25;740.2;921.5
2024;14005;INGENIERIA COMERCIAL;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;ADMINISTRACIÓN Y COMERCIO;140;165;1;632;69.82;558;622.4;655;704.75;698;750;796.5;902
2024;14006;CONTADOR AUDITOR;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;ADMINISTRACIÓN Y COMERCIO;90;110;1;643.5;77.91;523.5;562.7;602.75;658.25;644.75;694.38;767.5;885.5
2024;14007;PERIODISMO;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS SOCIALES;85;100;1;595.5;73.01;506;557.95;599.12;651.82;651.75;695.12;750.65;860.5
2024;14008;TRABAJO SOCIAL;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS SOCIALES;55;75;1;551.5;65.33;504.5;551;580.75;622.36;624;652;680.3;833.5
2024;14009;BACHILLERATO EN CIENCIAS;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS BÁSICAS;30;50;1;587;71.11;494.5;505.5;547.62;598.87;593;649;676.25;825
2024;14012;BIOQUIMICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS BÁSICAS;60;80;1;630;79.52;512;587.85;627;685.6;671.25;753;782.85;886
2024;14013;QUIMICA INDUSTRIAL;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;15;25;1;585.5;86.99;492;559.3;577;645.48;636;712;741.8;821.5
2024;14015;KINESIOLOGIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;SALUD;70;90;1;580.5;65.33;552;584.7;605.12;662.83;655.5;712.12;740.95;861
2024;14016;PEDAGOGIA EN EDUCACION FISICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;65;80;1;612;62.75;505.5;546.5;573.12;620.62;618.5;663.62;703.65;835
2024;14018;GEOGRAFIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS SOCIALES;30;40;1;493.5;93.7;493.5;549;603;657.91;643;688.5;774.85;955.5
2024;14030;DERECHO;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;DERECHO;195;225;1;705.5;64.35;625.5;682.5;717.5;763.08;755.5;805;858;917.5
2024;14032;PEDAGOGIA EN EDUCACION ESPECIAL M/DISCAPACIDAD INTELECTUAL O M/DIFICULTA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;60;70;1;600;76.38;489.5;553.95;579.25;632.84;617.75;678.25;747.1;815.5
2024;14033;PEDAGOGIA EN EDUCACION BASICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;50;60;1;495;89.27;440;513;566;628.41;624.5;685.5;736.1;873
2024;14034;EDUCACION PARVULARIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;30;45;1;524;73.18;468;528;562;606.98;591;640;710.8;815
2024;14037;PEDAGOGIA EN INGLES;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;75;96;1;543;76.78;459.5;544.25;584.88;641.54;638.25;687.25;752.25;814
2024;14038;INTERPRETACION O TRADUCCION (INGLES-ESPAÑOL);PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;HUMANIDADES;65;85;1;681.5;71.21;501;580;626.5;669.92;673.5;712.5;761.4;877
2024;14040;PSICOLOGIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS SOCIALES;80;95;1;788;57.71;674.5;703.7;735.5;775.53;769.5;812.5;855.9;931
2024;14060;INGENIERIA CIVIL BIOQUIMICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;55;70;1;590.5;95.34;514.5;569.65;596.38;672.3;641.5;760.62;803.1;908.5
2024;14061;INGENIERIA CIVIL ELECTRICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;60;75;1;709;90.4;506;589.6;647.75;700.04;696.5;740.75;828.7;948
2024;14062;INGENIERIA CIVIL ELECTRONICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;60;75;1;491;93.76;491;577;604.75;667.05;656.5;711.75;797.9;928.5
2024;14063;INGENIERIA CIVIL INDUSTRIAL;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;155;180;1;655;61.41;634;697.4;735;779.54;777;813.25;866.55;913
2024;14064;INGENIERIA CIVIL INFORMATICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;120;140;1;703;76.27;611.5;666.9;704.5;763.83;760;820.75;861.05;955.5
2024;14065;INGENIERIA CIVIL MECANICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;55;70;1;667;102.72;501.5;554.4;604.75;673.8;656.75;734.88;800.6;980
2024;14066;INGENIERIA CIVIL METALÚRGICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;35;50;1;608.5;84.01;465.5;565.1;597.62;655.62;646.25;708.88;773.4;900
2024;14067;INGENIERIA CIVIL QUIMICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;60;75;1;577;96.13;494;581.2;615.25;693.41;689;770.75;829.3;918.5
2024;14069;INGENIERIA ELECTRICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;30;45;1;501.5;83.57;489.5;520.7;566.5;626.58;622.5;673.5;748.5;800.5
2024;14070;INGENIERIA ELECTRONICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;25;39;1;487;83.54;485.5;497.6;547;600.26;594;637.5;710.6;854.5
2024;14071;INGENIERIA EN CONSTRUCCION;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;50;60;1;508.5;79.86;493.5;509.4;548.25;612.83;618.75;654.88;729.1;809
2024;14072;INGENIERIA MECANICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;25;35;1;588.5;83.5;485;539.1;588.5;638.5;631;692;745.4;830
2024;14080;OCEANOGRAFIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS BÁSICAS;20;30;1;547.5;81.16;475;533.2;578.62;637.43;645;706.5;727.85;780.5
2024;14081;INGENIERIA CIVIL;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;85;110;1;703;94.64;470.5;564.15;629.12;686.23;682.25;742.5;801.6;956
2024;14082;TECNOLOGIA MEDICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;SALUD;65;95;1;591;71.9;591;648.5;683.25;736.01;729.5;786.25;838.5;911.5
2024;14083;INGENIERIA CIVIL DE MINAS;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;90;115;1;619.5;80.59;481;600.1;641.25;684.81;678;720.75;796.6;918.5
2024;14085;PEDAGOGÍA EN BIOLOGÍA Y CIENCIAS NATURALES;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;20;22;1;514.5;99.5;514.5;522.15;585;640.25;626.75;685.5;811;849
2024;14086;LICENCIATURA EN BIOLOGIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS BÁSICAS;20;30;1;554;95.08;520.5;584.15;618.88;692.45;694;748.5;799.6;927
2024;14087;PEDAGOGIA EN MATEMATICAS;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;50;32;0;509.5;119.8;434;514.25;582.75;682.03;682.5;769.5;824;918.5
2024;14088;LICENCIATURA EN MATEMATICAS;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS BÁSICAS;10;12;1;536;115.7;507;541.85;614.75;686.04;676.5;771.12;839.75;844.5
2024;14089;PEDAGOGÍA EN FÍSICA Y CIENCIAS NATURALES;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;20;3;0;454.5;170.81;454.5;510.5;594.5;651;734.5;749.25;758.1;764
2024;14090;LICENCIATURA EN FISICA O LICENCIATURA EN FISICA MENCION ASTRONOMIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS BÁSICAS;35;50;1;558.5;98.2;499;566.15;640;697.01;699.25;756.38;832.2;901
2024;14091;PEDAGOGIA EN CASTELLANO Y COMUNICACION;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;60;70;1;621.5;81.21;469;534.65;575.25;641.23;645;695.75;738.9;812
2024;14093;PEDAGOGIA EN FILOSOFIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;15;11;0;393;125.55;393;567;601.5;660.82;658.5;746.75;802;845
2024;14094;LICENCIATURA EN FILOSOFIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;HUMANIDADES;10;20;1;521.5;103.86;521.5;574.95;622.38;673.55;643;714.62;807.05;953
2024;14095;PEDAGOGIA EN HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;50;57;1;544.5;97.5;385.5;541.1;591;641.34;635.5;684;783.8;859.5
2024;14097;PEDAGOGIA EN MUSICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;20;30;1;497;86.77;497;590.15;633.75;688.9;683.75;749.5;787.85;895.5
2024;14098;LICENCIATURA EN CIENCIAS Y ARTES MUSICALES O LIC. M/COMPOSICION;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;ARTE Y ARQUITECTURA;20;30;1;676.5;87.67;547.5;596;613.12;677.37;651.75;709.88;809;878.5
2024;14099;INGENIERIA CIVIL EN CONSTRUCCION;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;50;65;1;497.5;87.71;466;534.5;602.5;649.04;638.5;710;767.6;933.5
2024;14100;INGENIERIA CIVIL EN CIENCIA DE DATOS;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS BÁSICAS;25;35;1;515.5;105.88;515.5;561.4;602;687.86;688;753.25;821;959
2024;14101;INGENIERIA CIVIL EN TELECOMUNICACIONES;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;20;13;0;538;92.3;506;534;545;617.15;592.5;647;739.2;825.5
2024;14103;LICENCIATURA EN HISTORIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS SOCIALES;35;42;1;495;84.74;487;503.05;582.88;625.12;622.75;652.12;750.8;825.5
2024;14104;INGENIERIA EN INFORMATICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;95;116;1;598;78.74;534;613;651.38;704.47;699.25;757.62;805.5;932
2024;14105;INGENIERÍA CIVIL EN TRANSPORTE;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;20;16;0;607;100.71;497;541;576.12;631.06;600;648.62;802.25;824
2024;14106;BACHILLERATO EN INGENIERÍA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;50;60;1;545.5;91.12;494;573.65;600.25;677.98;669.25;743.88;794.1;896
