"ID_aux";"CODIGO_UNIV";"CODIGO";"VIA";"PREFERENCIA";"PTJE_POND";"TIPO_MATRICULA"
"id_0883908178398";47;47491;1;2;696,3;1
"id_0890908179069";47;47306;1;1;757,6;1
"id_0816908171688";11;11035;1;1;736,9;1
"id_0839908173993";17;17838;1;1;675,15;1
"id_0887908478785";49;49105;1;1;607,9;1
"id_0891908479196";45;45038;1;3;467,6;1
"id_0809908470945";34;34049;1;1;831;1
"id_0875908277546";49;49108;1;2;644,7;1
"id_0837908273718";55;55056;1;4;689,1;1
"id_0893908379372";58;58166;1;1;542,6;1
"id_0822908372269";56;56110;1;8;730,3;1
"id_0826908372645";56;56219;1;6;515,1;1
"id_0850908075079";56;56220;1;0;0;2
"id_0818908071867";55;55041;1;1;677,95;1
"id_0847908074765";11;11027;1;1;770,7;1
"id_0844908074466";16;16086;1;2;549,9;1
"id_0805908070547";45;45009;1;2;740,25;1
"id_0879908677973";16;16056;1;2;660,4;1
"id_0984909878455";55;55085;1;2;609,4;1
"id_0977909877765";33;33025;1;1;709,35;1
"id_0971909877106";13;13048;1;1;927,2;1
"id_0944909874471";47;47491;1;3;774,5;3
"id_0905909870516";34;34052;1;4;734,95;1
"id_0900909870056";41;41104;1;2;574,3;1
"id_0975909977536";17;17000;1;1;787,55;1
"id_0934909973488";21;21053;1;0;0;2
"id_0951909575186";56;56424;1;1;650,15;1
"id_0938909573850";16;16107;1;7;653,05;1
"id_0935909573559";46;46402;1;9;427,5;1
"id_0936909573655";56;56207;1;1;840,1;1
"id_0908909570873";52;52504;1;5;579;1
"id_0966909576620";32;32162;1;1;673,5;1
"id_0999909779961";32;32162;1;1;746,8;1
"id_0979909777913";49;49006;1;2;769,9;1
"id_0977909777735";17;17005;1;2;734,9;1
"id_0914909771436";27;27004;1;1;677,85;1
"id_0989909178914";38;38032;1;2;680,65;1
"id_0992909179265";18;18041;1;2;514,3;1
"id_0975909177532";13;13049;1;2;834,6;1
"id_0936909173629";55;55071;1;1;665,7;1
"id_0900909170055";55;55103;1;2;640,6;1
"id_0999909479939";55;55062;1;7;629,7;1
"id_0950909475058";56;56125;1;1;832,1;1
"id_0948909474812";36;36011;1;1;769,9;1
"id_0953909275332";11;11068;1;1;800,9;1
"id_0973909277369";32;32133;1;3;453,6;1
"id_0929909272967";16;16047;1;1;739,4;1
"id_0994909379415";11;11525;1;1;859,2;1
"id_0928909372817";14;14037;1;1;753,2;1
"id_0986909078684";13;13092;1;1;745,7;1
"id_0991909079191";13;13043;1;1;724,65;1
"id_0912909071280";50;50931;1;0;0;2
"id_0940909074046";41;41032;1;3;664,3;1
"id_0938909073885";55;55095;1;1;541,5;1
"id_0931909073113";11;11045;1;1;844,7;1
"id_0979909677980";11;11020;1;1;649,95;1
"id_0974909677470";55;55022;1;3;650,6;1
"id_0938909673824";39;39411;1;2;877,55;1
"id_0909909670929";49;49302;1;1;717,9;1
"id_0593905879308";41;41095;1;2;896,05;1
"id_0538905873869";32;32005;1;2;545,8;1
"id_0502905870273";52;52150;1;1;468,6;1
"id_0529905972979";29;29059;1;1;764,1;1
"id_0505905970564";14;14032;1;1;781,4;1
"id_0587905578726";51;51182;1;0;0;8
"id_0578905577830";16;16038;1;1;703,15;1
"id_0523905572335";35;35016;1;1;845,5;1
"id_0553905775392";11;11082;1;1;761,5;1
"id_0550905775013";18;18072;1;1;716,9;1
"id_0532905773295";26;26073;1;1;695,2;1
"id_0500905770008";32;32061;1;1;515,1;1
"id_0598905179840";26;26008;1;1;643,5;1
"id_0549905174961";16;16056;1;1;739,1;1
"id_0560905176079";40;40074;1;1;726,8;1
"id_0520905472050";25;25021;1;1;663,55;1
"id_0596905279601";19;19085;1;1;679,15;1
"id_0547905274701";23;23073;1;1;540,8;1
"id_0579905377912";19;19022;1;2;633,7;1
"id_0569905376988";55;55110;1;2;758,6;1
"id_0560905076068";17;17029;1;1;516,65;1
"id_0525905672548";26;26303;1;3;618,7;1
"id_0532905673283";19;19062;1;1;503,8;1
"id_0569905676940";19;19040;1;1;918,9;1
"id_0750907975075";55;55062;1;9;631,4;1
"id_0771907977113";39;39102;1;1;671,3;1
"id_0744907974425";55;55055;1;1;621,7;1
"id_0742907974290";17;17056;1;1;666,55;1
"id_0731907973117";11;11078;1;2;844;1
"id_0794907579471";17;17833;1;1;805,6;1
"id_0793907579334";36;36051;1;1;648,85;1
"id_0729907572976";49;49110;1;3;582,5;1
"id_0752907775279";38;38013;1;1;714,9;1
"id_0710907771070";44;44010;1;4;675,35;1
"id_0749907774910";37;37042;1;12;502,4;1
"id_0724907772486";55;55022;1;1;715,7;1
"id_0737907773734";11;11095;1;4;822,55;1
"id_0709907770988";21;21041;1;2;509,2;1
"id_0785907178590";52;52504;1;11;583,9;1
"id_0781907178122";45;45021;1;1;725,1;1
"id_0793907179317";39;39121;1;2;827,5;1
"id_0714907171406";55;55017;1;1;638,25;1
"id_0767907176753";26;26007;1;1;630,9;1
"id_0750907475045";25;25064;1;1;816,9;1
"id_0725907472510";39;39124;1;2;573,8;1
"id_0754907275401";24;24041;1;1;582,3;1
"id_0779907277976";29;29049;1;1;528,4;1
"id_0779907277965";29;29037;1;1;639,1;1
"id_0721907272129";30;30047;1;1;692,3;1
"id_0738907273805";55;55058;1;1;686,8;1
"id_0708907270869";50;50929;1;1;768,8;1
"id_0764907276453";17;17827;1;1;675,55;1
"id_0791907379140";12;12024;1;2;694,4;1
"id_0756907375635";55;55057;1;1;672,1;1
"id_0735907373598";47;47201;1;1;784,7;1
"id_0766907376647";19;19031;1;1;611,4;1
"id_0784907078474";41;41077;1;1;791,4;1
"id_0735907073587";29;29020;1;1;735,6;1
"id_0733907073382";36;36012;1;2;591,3;1
"id_0789907678925";18;18072;1;1;696;1
"id_0732907673215";14;14070;1;9;536,55;1
"id_0764907676435";27;27027;1;1;615,2;1
"id_0762907676289";27;27020;1;1;706,5;1
"id_0195901879515";41;41168;1;7;652;1
"id_0119901871945";12;12096;1;1;838,3;1
"id_0146901874693";29;29063;1;1;766,2;1
"id_0135901873512";46;46104;1;2;452,1;1
"id_0130901873071";56;56208;1;1;487,9;1
"id_0136901873655";50;50921;1;3;629,45;1
"id_0169901876927";39;39107;1;4;744,3;1
"id_0192901979217";13;13030;1;2;691,2;1
"id_0177901977790";55;55044;1;1;650,2;1
"id_0170901977056";13;13059;1;1;716,7;1
"id_0118901971818";16;16043;1;1;755,7;1
"id_0119901971906";55;55056;1;1;818,3;1
"id_0148901974895";36;36057;1;2;556,6;1
"id_0162901976265";36;36056;1;1;593,25;1
"id_0185901578593";50;50112;1;8;527,95;1
"id_0187901578744";55;55109;1;1;589,4;1
"id_0183901578305";55;55083;1;1;604,3;1
"id_0191901579177";55;55065;1;1;687,4;1
"id_0179901577960";16;16049;1;1;733,7;1
"id_0174901577417";16;16050;1;1;701,5;1
"id_0138901573845";11;11032;1;1;889,4;1
"id_0130901573067";14;14104;1;1;836,3;1
"id_0103901570389";38;38163;1;3;748,3;1
"id_0198901779856";29;29073;1;0;0;2
"id_0112901771274";49;49316;1;10;569,1;1
"id_0197901179740";40;40021;1;9;517,05;1
"id_0171901177107";15;15181;4;2;599,45;11
"id_0110901171062";25;25053;1;1;564,75;1
"id_0163901176394";41;41081;1;1;589,5;1
"id_0199901479962";17;17825;1;7;659,85;1
"id_0192901479259";13;13006;1;1;657,65;1
"id_0156901475603";50;50140;1;1;704,2;1
"id_0174901477427";47;47491;1;1;822,8;1
"id_0148901474840";45;45008;1;4;459,25;1
"id_0121901472176";11;11034;1;1;761,8;1
"id_0165901476562";14;14062;1;1;771,9;1
"id_0192901279236";45;45004;1;2;639;1
"id_0178901277804";20;20057;1;1;705,7;1
"id_0120901272083";20;20022;1;1;722,2;1
"id_0101901270135";53;53307;1;4;528;1
"id_0136901373682";25;25042;1;1;570;1
"id_0107901370792";20;20098;1;0;0;2
"id_0167901376732";53;53201;1;4;510,6;1
"id_0154901075463";24;24060;1;1;659,1;1
"id_0192901679225";41;41203;1;2;715,3;1
"id_0154901675458";32;32061;1;1;536,1;1
"id_0119901671927";39;39107;1;4;715,8;1
"id_0128901672885";56;56324;1;2;643,9;1
"id_0124901672403";49;49106;1;1;686,3;2
"id_0135901673525";41;41026;1;5;621,5;1
"id_0497904879742";56;56611;1;5;519,6;1
"id_0455904875518";18;18062;1;1;703,2;1
"id_0457904875782";18;18072;1;1;759,3;1
"id_0408904870842";24;24068;1;4;471,25;2
"id_0418904971813";55;55092;1;1;621,9;1
"id_0426904972638";11;11060;1;1;790,95;1
"id_0484904578492";19;19028;1;1;541,3;1
"id_0410904571083";13;13092;1;1;839,85;1
"id_0434904573475";20;20076;1;2;660;1
"id_0459904775973";21;21073;1;1;598,45;1
"id_0471904777116";51;51151;1;2;765,25;1
"id_0413904771383";55;55062;1;1;658,8;1
"id_0449904774926";55;55072;1;4;639,3;1
"id_0405904770544";39;39107;1;5;656,5;1
"id_0486904178658";16;16080;1;1;517,5;1
"id_0494904179422";26;26008;1;1;629,5;1
"id_0472904177246";29;29010;1;5;644,6;1
"id_0441904174129";25;25070;1;1;679,7;1
"id_0440904174011";11;11063;1;1;799,3;1
"id_0435904473527";55;55112;1;5;532;1
"id_0401904470112";47;47006;1;1;736,7;1
"id_0494904279438";25;25065;1;1;699,3;1
"id_0450904275039";26;26008;1;4;651,4;1
"id_0478904277852";26;26009;1;1;676,65;1
"id_0417904271775";56;56524;1;3;731,9;1
"id_0490904379094";49;49203;2;12;521,8;4
"id_0471904377118";35;35060;1;1;593;1
"id_0437904373707";56;56215;1;1;848,2;1
"id_0402904370244";32;32161;1;1;636,7;1
"id_0400904370036";32;32048;1;1;501,35;1
"id_0471904077183";42;42023;1;1;821;1
"id_0415904071539";14;14067;1;1;611,55;1
"id_0425904072599";12;12011;1;3;826,6;1
"id_0461904076179";50;50521;1;1;487,4;1
"id_0480904678069";55;55094;1;1;525,95;1
"id_0457904675780";55;55110;1;3;621,6;1
"id_0454904675400";55;55072;1;1;776,2;1
"id_0471904677171";16;16046;1;1;717,7;1
"id_0414904671477";50;50229;1;1;722,4;1
"id_0442904674282";20;20007;1;1;554,3;1
"id_0423904672324";11;11045;1;1;935,25;1
"id_0409904670910";45;45020;1;1;562,85;1
"id_0244902874483";20;20054;1;0;0;9
"id_0239902873939";20;20056;1;1;529,1;2
"id_0264902876498";53;53306;1;1;637,65;1
"id_0260902876018";11;11022;1;1;772,4;1
"id_0288902978809";20;20050;1;1;476,8;1
"id_0244902974435";50;50230;1;1;773,8;1
"id_0244902974433";50;50524;1;7;582,95;1
"id_0236902973671";25;25005;1;1;704,05;1
"id_0236902973612";26;26032;1;1;632,5;1
"id_0209902970910";17;17815;1;1;845,6;1
"id_0205902970511";14;14012;1;1;655,1;1
"id_0268902976821";19;19010;1;1;587,7;1
"id_0258902575833";55;55024;1;11;613,05;1
"id_0278902577858";50;50926;1;1;569,6;1
"id_0275902577504";16;16007;1;2;734,2;1
"id_0274902577416";45;45025;1;0;0;2
"id_0212902571208";49;49022;1;0;0;2
"id_0237902573729";18;18067;1;1;689,1;1
"id_0231902573108";55;55022;1;2;643,1;1
"id_0208902570811";39;39132;1;1;664,3;1
"id_0265902576551";56;56116;1;1;821,2;1
"id_0278902777841";12;12024;1;1;707,7;1
"id_0273902777366";18;18096;1;2;458,35;8
"id_0248902774863";47;47302;1;1;896,7;1
"id_0231902773142";41;41072;1;1;684,2;1
"id_0219902171959";55;55006;1;3;578;1
"id_0243902174364";19;19036;1;4;715,8;1
"id_0220902172055";46;46301;1;9;457,8;2
"id_0266902176659";47;47305;1;1;696,7;1
"id_0249902474960";38;38083;1;1;780,4;1
"id_0227902472777";49;49231;1;2;618,35;1
"id_0226902472604";11;11040;1;1;836,8;1
"id_0269902476979";26;26005;1;1;466,5;1
"id_0285902278574";11;11037;1;1;837,7;1
"id_0250902275061";58;58020;1;0;0;2
"id_0271902277188";16;16042;1;1;691,1;1
"id_0274902277481";41;41005;1;1;715,6;1
"id_0219902271939";16;16014;1;1;768,25;1
"id_0229902272908";52;52176;1;1;637,65;1
"id_0226902272611";11;11072;1;3;709,6;1
"id_0239902273930";52;52020;1;1;576,9;1
"id_0268902276825";45;45021;1;1;658,5;1
"id_0291902379177";13;13089;1;1;687,5;1
"id_0252902375240";11;11063;1;2;707,65;1
"id_0273902377319";38;38167;1;0;0;10
"id_0286902078616";41;41058;1;3;672,4;1
"id_0252902075287";47;47006;1;2;490;1
"id_0218902071883";13;13077;1;2;649,4;1
"id_0249902074952";56;56618;1;2;620,9;1
"id_0240902074041";26;26092;1;3;714,7;1
"id_0239902073911";13;13043;1;1;540,9;1
"id_0290902679025";55;55122;1;1;618;1
"id_0258902675812";48;48008;1;1;693,3;1
"id_0251902675112";49;49214;1;2;614,1;1
"id_0274902677458";20;20050;1;1;475,2;1
"id_0211902671147";51;51180;1;3;390,9;1
"id_0240902674087";39;39114;1;2;714,1;1
"id_0220902672018";22;22063;1;1;693,85;1
"id_0231902673189";17;17844;1;2;552,8;1
"id_0374903877485";26;26029;1;1;594;1
"id_0318903871812";56;56521;1;2;528,5;1
"id_0317903871712";26;26052;1;3;510,9;1
"id_0311903871104";56;56110;1;1;751,9;1
"id_0336903873638";11;11078;1;2;822,35;1
"id_0369903876987";18;18063;1;1;799,1;1
"id_0366903876685";50;50521;1;5;517,2;1
"id_0351903975137";22;22077;1;1;593,55;1
"id_0323903972390";41;41058;1;2;717;1
"id_0330903973092";47;47151;1;1;735;1
"id_0304903970440";56;56110;1;1;734;1
"id_0364903976445";37;37047;1;2;510,3;1
"id_0363903976338";12;12097;1;1;556,6;1
"id_0388903578895";50;50525;1;1;887,5;1
"id_0388903578850";55;55064;1;2;617,5;1
"id_0379903577965";47;47151;1;1;720;1
"id_0308903570803";55;55022;1;1;660,1;1
"id_0391903779145";51;51130;1;2;596,9;1
"id_0352903775243";16;16038;1;1;765,2;1
"id_0329903772915";55;55040;1;1;650,25;1
"id_0320903772057";12;12007;1;1;886,52;1
"id_0326903772613";56;56210;1;1;618,8;1
"id_0369903776981";20;20057;1;1;617,9;1
"id_0383903178375";39;39101;1;2;589,85;1
"id_0345903174586";50;50112;1;4;563,25;1
"id_0344903174453";40;40030;1;1;661,9;1
"id_0388903478843";40;40022;1;2;527,6;1
"id_0391903479154";51;51240;1;2;732,7;1
"id_0373903477305";37;37090;1;4;644,05;1
"id_0342903474292";56;56215;1;3;590,45;1
"id_0369903476916";51;51240;1;2;736,7;1
"id_0324903272468";12;12050;1;1;743,8;1
"id_0365903276525";42;42024;1;1;768,5;1
"id_0363903276365";55;55040;1;1;739,25;1
"id_0398903379857";58;58113;1;5;566,1;1
"id_0377903377706";29;29071;1;1;546,55;9
"id_0372903377267";29;29071;1;1;706;1
"id_0376903377650";29;29072;1;2;569,8;1
"id_0346903374643";41;41165;1;5;583,8;1
"id_0324903372469";56;56609;1;6;538,8;1
"id_0323903372392";17;17003;1;1;639,2;1
"id_0339903373984";49;49314;1;1;674,5;1
"id_0357903075711";50;50519;1;2;612,35;1
"id_0371903077181";41;41088;1;1;753,9;1
"id_0311903071187";26;26010;1;1;585,7;1
"id_0316903071667";41;41088;1;1;881,9;1
"id_0347903074750";41;41081;1;3;554,1;1
"id_0308903070822";11;11022;1;16;775,9;1
"id_0385903678520";41;41011;1;0;0;2
"id_0355903675565";26;26054;1;1;603,2;1
"id_0352903675286";18;18041;1;1;568,6;1
"id_0353903675323";18;18072;1;1;762,1;1
"id_0378903677861";24;24095;1;1;774,1;1
"id_0319903671989";55;55062;1;9;639,7;1
"id_0325903672577";37;37027;1;1;661,4;1
"id_0050900875041";55;55085;1;8;580,8;1
"id_0020900872050";13;13060;1;1;758,4;1
"id_0063900876381";41;41167;1;3;808,7;1
"id_0095900979504";13;13069;1;4;714,9;1
"id_0097900979766";13;13055;1;1;837,85;1
"id_0090900979001";36;36031;1;1;641,35;1
"id_0059900975960";36;36053;1;2;640,9;1
"id_0053900975307";55;55022;1;2;639,8;1
"id_0067900976717";48;48010;1;1;545,65;1
"id_0060900976032";32;32042;1;1;451,5;1
"id_0055900575573";13;13108;1;1;693,8;1
"id_0074900577403";25;25043;1;1;729,9;1
"id_0017900571706";14;14090;1;1;754,8;1
"id_0043900774376";16;16042;1;3;731,7;1
"id_0021900772176";41;41045;1;2;788,1;1
"id_0026900772638";50;50929;1;1;792,3;1
"id_0038900773859";55;55020;1;1;672,45;1
"id_0039900773912";41;41007;1;1;493,9;1
"id_0094900179417";19;19076;1;10;489,45;1
"id_0053900175371";14;14105;1;1;486,45;1
"id_0016900171610";27;27037;1;1;542,9;1
"id_0089900478967";19;19095;1;1;481,6;1
"id_0087900478796";56;56110;1;2;688,1;1
"id_0084900478486";46;46104;1;0;0;2
"id_0080900478045";39;39117;1;3;677,2;1
"id_0077900477723";26;26099;1;1;772,3;1
"id_0048900474869";29;29037;1;1;639,9;1
"id_0033900473345";29;29082;1;1;735,4;1
"id_0069900476956";32;32005;1;3;598,35;1
"id_0086900278697";18;18057;1;1;671,65;1
"id_0098900279865";22;22107;1;4;590,65;1
"id_0094900279435";47;47301;1;2;710;1
"id_0057900275798";11;11070;1;1;798,6;1
"id_0079900277945";39;39420;1;3;695,7;1
"id_0019900271904";16;16043;1;2;635;1
"id_0014900271412";38;38005;1;2;801,45;1
"id_0043900274348";12;12042;1;5;611;1
"id_0005900270590";21;21076;1;0;0;2
"id_0047900374749";39;39107;1;3;692,8;1
"id_0084900078453";50;50921;1;1;656,05;1
"id_0082900078205";19;19012;1;1;775,9;1
"id_0093900079368";46;46301;1;1;538,6;1
"id_0051900075136";21;21041;1;1;624,1;1
"id_0006900070661";50;50502;1;1;701,1;1
"id_0065900076574";17;17827;1;1;598,35;1
"id_0085900678538";47;47306;1;1;775,2;1
"id_0054900675468";35;35058;1;1;676,5;1
"id_0018900671802";49;49217;1;3;647,8;1
"id_0044900674408";32;32043;1;1;546,8;1
"id_0042900674275";12;12096;1;0;0;8
"id_0028900672882";50;50135;1;1;730,6;1
"id_0024900672413";22;22097;1;2;580,6;1
"id_0039900673947";11;11063;1;6;697,7;1
"id_0034900673465";49;49101;1;3;680,7;1
"id_0005900670596";16;16051;1;7;690,2;1
"id_0007900670710";55;55028;1;1;539,6;1
"id_0060900676075";55;55106;1;1;655,2;1
"id_0612906871256";12;12008;1;1;787,7;1
"id_0642906874278";45;45033;1;3;645,75;1
"id_0681906978137";16;16005;1;2;699,7;1
"id_0624906972472";55;55065;1;1;683;1
"id_0622906972219";11;11024;1;2;654,4;1
"id_0630906973063";26;26096;1;6;528,7;1
"id_0609906970958";53;53310;1;1;898,75;1
"id_0607906970770";40;40022;1;4;597,7;1
"id_0602906970258";24;24091;1;2;563,3;1
"id_0663906976302";18;18065;1;1;516,85;1
"id_0670906577090";18;18093;1;1;752,95;1
"id_0614906571420";16;16053;1;1;793,3;1
"id_0631906573150";11;11016;1;1;720,95;1
"id_0634906573457";12;12027;1;10;850,15;1
"id_0633906573358";51;51184;1;3;526,5;9
"id_0669906576901";58;58182;1;2;716,4;1
"id_0647906774752";16;16041;1;4;798,85;1
"id_0604906770407";14;14071;1;11;538,5;1
"id_0664906776418";11;11038;1;1;576,1;1
"id_0684906178400";50;50930;1;6;566,8;1
"id_0683906178331";56;56221;1;1;574;1
"id_0698906179843";11;11072;1;4;633,45;1
"id_0679906177971";22;22031;1;3;604,8;1
"id_0674906177431";22;22076;1;1;794,4;1
"id_0672906177246";56;56224;1;3;659,5;1
"id_0647906174708";35;35076;1;2;574,8;9
"id_0607906170726";54;54101;1;0;0;2
"id_0662906176280";41;41026;1;1;571,4;1
"id_0660906176019";21;21043;1;2;467;1
"id_0688906478862";50;50930;1;2;589;1
"id_0674906477475";45;45036;1;1;766,6;1
"id_0618906471821";16;16107;1;4;643,1;1
"id_0617906471724";55;55020;1;8;671,05;1
"id_0621906472163";45;45010;1;4;541,3;1
"id_0697906279708";41;41047;1;2;520,2;1
"id_0657906275703";17;17821;1;2;751,45;1
"id_0645906274577";13;13006;1;8;614,2;1
"id_0624906272411";56;56213;1;0;0;2
"id_0622906272233";35;35086;1;4;568,55;8
"id_0608906270885";37;37090;1;1;535,3;1
"id_0685906378510";27;27021;1;1;517,1;1
"id_0626906372682";45;45016;1;1;541,45;1
"id_0638906373894";39;39111;1;3;739,95;1
"id_0636906373639";50;50926;1;2;549,8;1
"id_0602906370259";29;29049;1;1;581;1
"id_0665906376526";21;21076;1;3;468,55;1
"id_0666906376649";49;49311;1;1;643,7;1
"id_0673906077331";49;49211;1;2;672,1;1
"id_0641906074183";25;25053;1;1;709,45;1
"id_0642906074228";55;55067;1;1;825,2;1
"id_0627906072768";18;18087;1;1;907,3;1
"id_0690906679008";55;55020;1;8;642,4;1
"id_0670906677053";56;56318;1;3;624,1;1
"id_0617906671764";12;12051;1;2;814,1;1
"id_0616906671623";18;18096;1;1;740,05;1
"id_0667906676700";14;14033;1;1;642;1
"id_6817968871750";20;20054;1;1;668,2;1
"id_6845968874507";13;13079;1;1;650,55;1
"id_6844968874437";35;35059;1;1;600,4;1
"id_6809968870942";44;44043;1;3;619,75;1
"id_6889968978951";55;55063;1;1;650,6;1
"id_6881968978142";22;22005;1;1;719,7;1
"id_6894968979479";49;49218;1;7;653;1
"id_6894968979417";55;55039;1;2;644,45;1
"id_6894968979465";49;49211;1;3;713,2;1
"id_6809968970926";52;52445;1;1;668,1;1
"id_6863968976382";47;47491;1;1;744,7;1
"id_6876968577644";41;41215;1;4;533,2;1
"id_6847968574763";51;51150;1;1;674,8;1
"id_6828968572891";50;50940;1;1;484,2;1
"id_6864968576450";50;50221;1;1;471,6;1
"id_6883968778328";49;49314;1;1;694;1
"id_6874968777434";40;40063;1;1;523,3;1
"id_6870968777056";11;11026;1;1;743,1;1
"id_6815968771567";11;11003;1;1;849,6;1
"id_6848968774851";12;12061;1;1;851,8;1
"id_6843968774330";52;52497;1;1;555,05;1
"id_6824968772453";50;50131;1;1;664,5;1
"id_6834968773486";45;45021;1;4;582,95;1
"id_6807968770732";50;50928;1;2;735,4;1
"id_6863968776359";45;45019;1;1;658,45;1
"id_6866968776686";55;55067;1;5;770,5;1
"id_6899968179954";19;19076;1;7;587,45;1
"id_6897968179746";55;55076;1;4;624,7;1
"id_6891968179131";55;55016;1;1;661,65;1
"id_6878968177850";55;55010;1;10;574,4;1
"id_6878968177814";32;32039;1;1;589,9;1
"id_6879968177953";55;55010;1;3;556,9;1
"id_6833968173334";26;26084;1;5;726,3;1
"id_6808968170826";19;19060;1;2;565;1
"id_6869968176987";14;14083;1;1;772,45;1
"id_6862968176299";50;50231;1;6;415,2;1
"id_6855968475529";55;55077;1;1;643,2;1
"id_6854968475445";55;55059;1;1;664,5;1
"id_6875968477518";56;56621;1;11;517,9;1
"id_6828968472840";38;38166;1;1;599,9;1
"id_6830968473096";44;44010;1;2;730,35;1
"id_6862968476282";35;35023;1;1;627;8
"id_6860968476033";58;58019;1;1;658,3;1
"id_6866968476601";49;49224;1;2;614,2;9
"id_6891968279113";49;49224;1;0;0;8
"id_6850968275011";39;39102;1;1;681,8;1
"id_6872968277253";38;38005;1;11;781,8;1
"id_6848968274808";11;11061;1;7;580,75;1
"id_6847968274771";54;54303;1;0;0;2
"id_6843968274321";12;12096;1;1;723,9;1
"id_6868968276871";56;56211;1;9;455,4;1
"id_6867968276734";56;56110;1;3;743,7;1
"id_6888968378878";50;50133;1;7;590,4;1
"id_6896968379611";29;29057;1;1;732,65;1
"id_6872968377263";29;29077;1;1;796,2;1
"id_6821968372179";37;37101;1;0;0;2
"id_6822968372284";49;49313;1;1;627,9;1
"id_6835968373531";38;38015;1;1;774,83;1
"id_6801968370137";45;45036;1;3;741,8;1
"id_6802968370203";40;40030;1;1;633,3;1
"id_6894968079460";40;40010;1;1;768,9;1
"id_6892968079253";50;50802;1;2;509,4;1
"id_6810968071013";32;32039;1;1;616,8;1
"id_6841968074155";32;32011;1;1;668,6;1
"id_6834968073442";15;15562;1;1;923,45;1
"id_6833968073382";13;13060;1;1;667,65;1
"id_6830968073082";44;44025;1;1;535,55;1
"id_6836968073681";50;50129;1;1;707,85;1
"id_6864968076411";41;41121;1;4;580,65;1
"id_6888968678889";34;34041;1;2;750,7;1
"id_6887968678751";49;49204;1;2;907,8;1
"id_6858968675856";13;13014;1;2;690,55;1
"id_6844968674459";39;39113;1;5;510,2;1
"id_6834968673455";55;55113;1;3;567,1;1
"id_6869968676907";18;18067;1;1;792,7;1
"id_6928969872837";55;55063;1;1;750,2;1
"id_6922969872234";34;34003;1;1;855,7;1
"id_6900969870079";36;36011;1;1;771,5;1
"id_6964969876475";56;56614;1;3;576,6;1
"id_6989969978965";24;24095;1;1;602,1;1
"id_6980969978052";50;50128;1;1;768,8;1
"id_6993969979389";45;45025;1;1;727,55;1
"id_6959969975956";21;21045;1;1;636,55;1
"id_6979969977938";11;11035;1;3;664,6;1
"id_6970969977038";56;56424;1;2;714;1
"id_6934969973456";55;55009;1;2;622,9;1
"id_6904969970414";56;56223;1;1;595,3;1
"id_6904969970430";11;11020;1;1;698,65;1
"id_6962969976283";36;36050;1;2;622,15;1
"id_6989969578975";50;50121;1;4;590,6;1
"id_6953969575355";41;41201;1;1;674;1
"id_6956969575693";13;13035;1;3;639,6;1
"id_6977969577738";45;45014;1;1;696,75;1
"id_6947969574710";16;16019;1;5;662,4;1
"id_6906969570699";25;25046;1;1;613,75;1
"id_6985969778523";50;50833;1;2;777,25;1
"id_6998969779891";11;11524;1;1;799,2;1
"id_6914969771442";19;19045;1;1;813,7;1
"id_6949969774908";19;19015;1;1;664,35;1
"id_6922969772217";11;11045;1;1;841,6;1
