hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,distribution_channel,is_repeated_guest,previous_cancellations,adr
Resort Hotel,0,33,2015,July,28,11,2,2,2,0,0,GBR,TA/TO,0,0,89.97
Resort Hotel,0,33,2015,July,28,11,2,2,2,0,0,PRT,TA/TO,0,0,123
Resort Hotel,0,33,2015,July,28,11,2,2,2,0,0,CZE,TA/TO,0,0,123
Resort Hotel,0,0,2015,July,28,11,0,1,1,0,0,GBR,Direct,0,0,123
Resort Hotel,0,0,2015,July,28,11,0,1,2,0,0,DEU,TA/TO,0,0,144.9
Resort Hotel,0,0,2015,July,28,11,0,1,2,0,0,ESP,Direct,0,0,153
Resort Hotel,0,0,2015,July,28,11,0,1,2,0,0,ESP,TA/TO,0,0,131
Resort Hotel,0,84,2015,July,28,11,1,1,2,0,0,PRT,Corporate,0,0,100
Resort Hotel,0,71,2015,July,28,11,1,1,2,0,0,ESP,TA/TO,0,0,65.5
Resort Hotel,0,16,2015,July,28,11,1,1,2,0,0,ROU,TA/TO,0,0,123
Resort Hotel,0,54,2015,July,28,11,2,1,2,0,0,PRT,TA/TO,0,0,123
Resort Hotel,0,8,2015,July,28,11,2,1,2,0,0,ESP,TA/TO,0,0,131
Resort Hotel,0,36,2015,July,28,11,2,5,2,0,0,PRT,TA/TO,0,0,104.68
Resort Hotel,0,40,2015,July,28,11,2,5,2,0,0,PRT,TA/TO,0,0,166
Resort Hotel,1,59,2015,July,28,11,2,6,2,0,0,PRT,TA/TO,0,0,111.25
Resort Hotel,0,79,2015,July,28,11,2,6,2,2,0,PRT,Direct,0,0,213.75
Resort Hotel,0,32,2015,July,28,11,4,6,2,0,0,PRT,TA/TO,0,0,178
Resort Hotel,0,110,2015,July,28,11,2,5,2,0,0,PRT,Direct,0,0,113.9
Resort Hotel,0,33,2015,July,28,11,2,5,2,0,0,PRT,TA/TO,0,0,129.29
Resort Hotel,0,53,2015,July,29,12,1,0,2,2,0,CN,TA/TO,0,0,153
Resort Hotel,0,2,2015,July,29,12,1,0,2,0,0,PRT,TA/TO,0,0,98
Resort Hotel,0,8,2015,July,29,12,2,4,2,1,0,PRT,TA/TO,0,0,169
Resort Hotel,1,72,2015,July,29,12,2,4,2,0,0,PRT,TA/TO,0,0,93
Resort Hotel,0,12,2015,July,29,12,2,5,2,0,0,GBR,TA/TO,0,0,132.29
Resort Hotel,0,48,2015,July,29,12,2,5,2,0,0,BRA,TA/TO,0,0,123
Resort Hotel,0,90,2015,July,29,12,2,5,2,0,0,PRT,TA/TO,0,0,117.22
Resort Hotel,0,34,2015,July,29,12,2,5,2,0,1,ESP,TA/TO,0,0,149
Resort Hotel,1,58,2015,July,29,12,2,5,3,1,0,PRT,Direct,0,0,164.57
Resort Hotel,0,59,2015,July,29,12,2,5,2,0,0,GBR,TA/TO,0,0,107
Resort Hotel,0,90,2015,July,29,12,2,5,2,0,1,PRT,TA/TO,0,0,117.22
Resort Hotel,0,116,2015,July,29,12,2,5,2,0,0,PRT,TA/TO,0,0,119.25
Resort Hotel,0,31,2015,July,29,12,2,5,2,0,0,GBR,TA/TO,0,0,123
Resort Hotel,1,51,2015,July,29,12,2,5,2,0,0,PRT,TA/TO,0,0,105.71
Resort Hotel,0,48,2015,July,29,12,2,5,2,0,0,GBR,TA/TO,0,0,123
Resort Hotel,0,59,2015,July,29,12,2,5,2,0,0,ESP,TA/TO,0,0,144.43
Resort Hotel,1,97,2015,July,29,12,3,5,2,0,0,PRT,TA/TO,0,0,126
Resort Hotel,0,12,2015,July,29,12,4,5,2,0,0,FRA,TA/TO,0,0,148.3
Resort Hotel,0,64,2015,July,29,12,4,5,2,0,0,PRT,TA/TO,0,0,125.22
Resort Hotel,0,31,2015,July,29,12,4,7,2,0,0,GBR,TA/TO,0,0,123
Resort Hotel,0,59,2015,July,29,12,4,7,2,0,0,GBR,TA/TO,0,0,130
Resort Hotel,1,55,2015,July,29,12,4,10,2,10,0,PRT,TA/TO,0,0,133.16
Resort Hotel,0,81,2015,July,29,12,2,5,2,0,0,GBR,TA/TO,0,0,78.84
Resort Hotel,0,1,2015,July,29,12,1,0,2,0,0,PRT,TA/TO,0,0,80.1
Resort Hotel,0,34,2015,July,29,12,2,0,2,2,0,BEL,TA/TO,0,0,193
Resort Hotel,0,13,2015,July,29,12,2,0,2,0,0,ESP,TA/TO,0,0,88.2
Resort Hotel,0,40,2015,July,29,12,2,0,2,0,0,FRA,TA/TO,0,0,90.71
Resort Hotel,0,1,2015,July,29,12,2,0,2,0,0,ESP,TA/TO,0,0,114.5
Resort Hotel,0,34,2015,July,29,12,2,0,2,0,0,BEL,TA/TO,0,0,120.2
Resort Hotel,0,88,2015,July,29,12,2,1,2,0,0,ITA,TA/TO,0,0,79.5
Resort Hotel,0,9,2015,July,29,12,2,1,2,0,0,ESP,TA/TO,0,0,117.9
Resort Hotel,1,24,2015,July,29,12,2,1,2,0,0,PRT,TA/TO,0,0,128
Resort Hotel,0,97,2015,July,29,12,2,2,2,0,0,FRA,TA/TO,0,0,90.95
Resort Hotel,0,60,2015,July,29,12,2,2,2,0,1,FIN,TA/TO,0,0,107
Resort Hotel,0,100,2015,July,29,12,2,2,2,2,0,CN,Direct,0,0,130.05
Resort Hotel,0,50,2015,July,29,12,2,3,2,0,0,ESP,TA/TO,0,0,123
Resort Hotel,1,47,2015,July,29,12,2,3,2,0,0,PRT,TA/TO,0,0,103.8
Resort Hotel,0,8,2015,July,29,12,2,3,2,2,0,IRL,TA/TO,0,0,196
Resort Hotel,0,34,2015,July,29,12,2,3,2,0,0,ESP,TA/TO,0,0,149.4
Resort Hotel,0,47,2015,July,29,13,2,5,2,0,0,ESP,TA/TO,0,0,175.71
Resort Hotel,0,115,2015,July,29,13,2,5,2,0,1,PRT,TA/TO,0,0,119.7
Resort Hotel,1,79,2015,July,29,13,2,5,2,0,0,PRT,TA/TO,0,0,100.86
Resort Hotel,0,91,2015,July,29,13,2,5,2,0,0,GBR,TA/TO,0,0,100.86
Resort Hotel,0,98,2015,July,29,13,1,1,2,0,0,ESP,TA/TO,0,0,82
Resort Hotel,0,109,2015,July,29,13,1,1,2,0,0,ESP,TA/TO,0,0,73.8
Resort Hotel,0,0,2015,July,29,13,1,1,2,0,0,AUS,TA/TO,0,0,117.9
Resort Hotel,0,98,2015,July,29,13,1,1,2,0,0,ESP,TA/TO,0,0,82
Resort Hotel,0,0,2015,July,29,13,1,1,4,0,0,PRT,Direct,0,0,150
Resort Hotel,0,9,2015,July,29,13,1,1,2,0,0,ESP,TA/TO,0,0,161
Resort Hotel,0,62,2015,July,29,13,1,1,2,0,0,ESP,TA/TO,0,0,64
Resort Hotel,1,45,2015,July,29,13,1,1,2,0,0,PRT,TA/TO,0,0,123
Resort Hotel,0,42,2015,July,29,13,1,2,2,0,0,USA,TA/TO,0,0,110
Resort Hotel,0,54,2015,July,29,13,1,2,2,0,0,PRT,TA/TO,0,0,88.2
Resort Hotel,0,51,2015,July,29,13,1,2,2,0,0,ESP,TA/TO,0,0,130
Resort Hotel,0,54,2015,July,29,13,1,2,2,0,0,PRT,TA/TO,0,0,88.2
Resort Hotel,0,58,2015,July,29,13,1,2,2,0,0,ESP,Direct,0,0,165
Resort Hotel,0,0,2015,July,29,13,1,3,1,0,0,PRT,Corporate,0,0,114
Resort Hotel,1,60,2015,July,29,13,1,4,2,0,0,PRT,TA/TO,0,0,79.5
Resort Hotel,1,321,2015,July,29,13,1,4,2,0,0,PRT,TA/TO,0,0,132.8
Resort Hotel,0,40,2015,July,29,13,1,4,2,0,0,ESP,Direct,0,0,120
Resort Hotel,1,51,2015,July,29,13,1,4,2,0,0,PRT,TA/TO,0,0,79.5
Resort Hotel,0,38,2015,July,29,13,1,4,2,0,0,PRT,Direct,0,0,120
Resort Hotel,1,75,2015,July,29,13,1,4,2,0,0,PRT,TA/TO,0,0,144.2
Resort Hotel,0,101,2015,July,29,13,1,4,2,0,0,PRT,TA/TO,0,0,107.2
Resort Hotel,1,42,2015,July,29,13,1,4,2,0,0,PRT,TA/TO,0,0,120
Resort Hotel,0,40,2015,July,29,13,1,4,2,0,0,ESP,Direct,0,0,120
Resort Hotel,0,109,2015,July,29,13,1,4,3,0,0,PRT,Direct,0,0,163.8
Resort Hotel,1,81,2015,July,29,13,1,5,2,0,0,PRT,TA/TO,0,0,98.5
Resort Hotel,1,98,2015,July,29,13,1,5,2,0,0,PRT,TA/TO,0,0,130.5
Resort Hotel,0,32,2015,July,29,13,1,5,1,0,0,PRT,TA/TO,0,0,153
Resort Hotel,0,72,2015,July,29,13,1,5,2,0,0,FRA,TA/TO,0,0,98.5
Resort Hotel,0,115,2015,July,29,13,2,5,2,0,0,PRT,TA/TO,0,0,119.7
Resort Hotel,0,118,2015,July,29,13,2,5,2,0,0,PRT,Direct,0,0,184.6
Resort Hotel,0,81,2015,July,29,13,2,5,2,1,0,ESP,Direct,0,0,181.22
Resort Hotel,1,95,2015,July,29,13,2,5,2,0,0,PRT,TA/TO,0,0,100.86
Resort Hotel,0,16,2015,July,29,13,1,0,2,0,0,ROU,TA/TO,0,0,100.2
Resort Hotel,0,56,2015,July,29,13,1,3,2,0,0,ESP,TA/TO,0,0,134.25
Resort Hotel,0,88,2015,July,29,13,3,5,2,0,0,FIN,TA/TO,0,0,96.3
Resort Hotel,0,41,2015,July,29,13,3,6,2,0,0,GBR,TA/TO,0,0,83.09
Resort Hotel,1,40,2015,July,29,14,0,1,2,0,0,PRT,TA/TO,0,0,105.5
Resort Hotel,0,1,2015,July,29,14,0,1,1,0,0,PRT,Corporate,0,0,134
Resort Hotel,0,1,2015,July,29,14,0,1,2,0,0,PRT,TA/TO,0,0,8
Resort Hotel,0,1,2015,July,29,14,0,2,2,0,0,PRT,TA/TO,0,0,146
Resort Hotel,1,76,2015,July,29,14,0,4,2,0,0,PRT,TA/TO,0,0,126
Resort Hotel,0,0,2015,July,29,14,0,4,2,0,0,ESP,TA/TO,0,0,111.15
Resort Hotel,0,49,2015,July,29,14,0,5,2,0,0,POL,TA/TO,0,0,136.2
Resort Hotel,0,76,2015,July,29,14,0,5,2,0,0,PRT,Direct,0,0,101.8
Resort Hotel,0,73,2015,July,29,14,1,5,2,0,0,PRT,Direct,0,0,127
Resort Hotel,0,73,2015,July,29,14,1,5,2,1,0,PRT,Direct,0,0,161.5
Resort Hotel,0,317,2015,July,29,14,1,5,2,2,0,PRT,TA/TO,0,0,230.67
Resort Hotel,1,112,2015,July,29,14,2,5,1,0,0,PRT,TA/TO,0,0,65.7
Resort Hotel,0,6,2015,July,29,14,2,5,2,0,0,ESP,TA/TO,0,0,180
Resort Hotel,0,8,2015,July,29,14,2,5,2,0,0,ESP,TA/TO,0,0,168.57
Resort Hotel,1,96,2015,July,29,14,2,7,2,0,0,PRT,TA/TO,0,0,107.67
Resort Hotel,1,96,2015,July,29,14,2,7,2,0,0,PRT,TA/TO,0,0,96.9
Resort Hotel,0,99,2015,July,29,14,2,7,2,0,0,IRL,Direct,0,0,107
Resort Hotel,0,66,2015,July,29,14,2,9,2,0,0,IRL,TA/TO,0,0,73.41
Resort Hotel,0,38,2015,July,29,14,4,10,2,0,0,SWE,TA/TO,0,0,109.9
Resort Hotel,0,38,2015,July,29,14,4,10,2,0,0,SWE,TA/TO,0,0,109.9
Resort Hotel,0,113,2015,July,29,14,4,11,3,0,0,PRT,Direct,0,0,187.5
Resort Hotel,0,0,2015,July,29,14,0,1,1,0,0,PRT,Corporate,0,0,134
Resort Hotel,1,62,2015,July,29,15,0,3,2,0,0,PRT,TA/TO,0,0,91.5
Resort Hotel,1,39,2015,July,29,15,0,3,2,0,0,PRT,TA/TO,0,0,132.44
Resort Hotel,0,37,2015,July,29,15,2,4,2,0,0,POL,TA/TO,0,0,106.9
Resort Hotel,1,58,2015,July,29,15,2,5,2,0,0,PRT,TA/TO,0,0,131.86
Resort Hotel,0,37,2015,July,29,15,2,6,2,2,0,GBR,TA/TO,0,0,216.13
Resort Hotel,0,57,2015,July,29,15,0,2,2,0,0,PRT,Direct,0,0,107
Resort Hotel,0,57,2015,July,29,15,0,2,2,0,0,PRT,Direct,0,0,107
Resort Hotel,0,57,2015,July,29,15,0,2,2,0,0,PRT,Direct,0,0,107
Resort Hotel,0,57,2015,July,29,15,0,2,2,0,0,PRT,Direct,0,0,107
Resort Hotel,0,57,2015,July,29,15,0,2,2,0,0,PRT,Direct,0,0,107
Resort Hotel,0,83,2015,July,29,15,2,7,2,2,0,GBR,TA/TO,0,0,190.33
Resort Hotel,0,57,2015,July,29,15,0,2,2,0,0,PRT,Direct,0,0,107
Resort Hotel,0,57,2015,July,29,15,0,2,1,0,0,PRT,Direct,0,0,94
Resort Hotel,1,57,2015,July,29,15,0,2,2,0,0,PRT,Direct,0,0,0
Resort Hotel,0,57,2015,July,29,15,0,2,2,0,0,PRT,Direct,0,0,98.75
Resort Hotel,0,57,2015,July,29,15,0,2,3,0,0,PRT,Direct,0,0,148.23
Resort Hotel,0,57,2015,July,29,15,0,2,1,0,0,PRT,Direct,0,0,94
Resort Hotel,0,57,2015,July,29,15,0,2,2,0,0,PRT,Direct,0,0,107
Resort Hotel,0,57,2015,July,29,15,0,2,2,0,0,PRT,Direct,0,0,107
Resort Hotel,0,57,2015,July,29,15,0,2,3,0,0,PRT,Direct,0,0,148.23
Resort Hotel,0,57,2015,July,29,15,0,2,1,0,0,PRT,Direct,0,0,0
Resort Hotel,0,57,2015,July,29,15,0,2,2,0,0,PRT,Direct,0,0,107
Resort Hotel,0,57,2015,July,29,15,0,2,2,0,0,PRT,Direct,0,0,107
Resort Hotel,0,57,2015,July,29,15,0,2,2,0,0,PRT,Direct,0,0,107
Resort Hotel,0,57,2015,July,29,15,0,2,2,0,0,PRT,Direct,0,0,107
Resort Hotel,0,57,2015,July,29,15,0,2,2,0,0,PRT,Direct,0,0,98.75
Resort Hotel,1,66,2015,July,29,16,0,2,2,2,0,PRT,TA/TO,0,0,195
Resort Hotel,0,13,2015,July,29,16,0,2,2,0,0,DNK,TA/TO,0,0,120.6
Resort Hotel,0,50,2015,July,29,16,0,1,2,0,0,FIN,TA/TO,0,0,123.2
Resort Hotel,1,48,2015,July,29,16,0,1,1,0,0,PRT,Direct,0,0,112
Resort Hotel,1,0,2015,July,29,16,0,1,2,0,0,PRT,TA/TO,0,0,123.2
Resort Hotel,0,7,2015,July,29,16,0,1,2,2,0,USA,TA/TO,0,0,169
Resort Hotel,0,0,2015,July,29,16,0,2,2,2,0,PRT,Direct,0,0,198
Resort Hotel,1,66,2015,July,29,16,0,2,2,0,0,PRT,TA/TO,0,0,103.5
Resort Hotel,0,13,2015,July,29,16,0,2,2,1,0,PRT,TA/TO,0,0,135.6
Resort Hotel,0,66,2015,July,29,16,0,2,2,0,0,DNK,TA/TO,0,0,103.5
Resort Hotel,0,10,2015,July,29,16,0,3,2,0,0,ESP,Direct,0,0,184
Resort Hotel,1,10,2015,July,29,16,0,3,2,0,0,PRT,Direct,0,0,134
Resort Hotel,1,58,2015,July,29,16,0,3,2,0,0,PRT,TA/TO,0,0,147
Resort Hotel,1,17,2015,July,29,16,0,3,2,0,0,PRT,TA/TO,0,0,151.33
Resort Hotel,0,19,2015,July,29,16,0,3,2,0,0,ESP,TA/TO,0,0,121.33
Resort Hotel,0,10,2015,July,29,16,2,3,2,0,0,IRL,Direct,0,0,150.2
Resort Hotel,1,12,2015,July,29,16,2,3,2,0,0,PRT,Direct,0,0,139
Resort Hotel,0,10,2015,July,29,16,2,3,1,0,0,IRL,Direct,0,0,150.2
Resort Hotel,0,63,2015,July,29,16,1,3,2,0,0,PRT,TA/TO,0,0,75.44
Resort Hotel,1,35,2015,July,29,16,1,3,2,0,0,PRT,TA/TO,0,0,135
Resort Hotel,0,113,2015,July,29,16,2,4,2,0,0,PRT,TA/TO,0,0,166
Resort Hotel,1,35,2015,July,29,16,2,4,2,0,0,PRT,TA/TO,0,0,135
Resort Hotel,0,68,2015,July,29,16,2,5,2,0,0,GBR,TA/TO,0,0,130
Resort Hotel,0,113,2015,July,29,16,2,6,2,0,0,PRT,TA/TO,0,0,96.3
Resort Hotel,0,21,2015,July,29,16,4,10,1,0,0,PRT,Direct,0,0,160
Resort Hotel,0,6,2015,July,29,17,0,0,2,0,0,PRT,TA/TO,0,0,0
Resort Hotel,0,7,2015,July,29,17,0,2,2,0,0,PRT,Direct,0,0,127.25
Resort Hotel,0,17,2015,July,29,17,0,2,2,0,0,PRT,TA/TO,0,0,164
Resort Hotel,0,1,2015,July,29,17,0,2,2,0,0,PRT,TA/TO,0,0,144.5
Resort Hotel,0,2,2015,July,29,17,0,2,2,0,0,PRT,TA/TO,0,0,112
Resort Hotel,1,15,2015,July,29,17,0,2,2,0,0,PRT,TA/TO,0,0,134
Resort Hotel,1,7,2015,July,29,17,0,2,2,0,0,PRT,Direct,0,0,127.25
Resort Hotel,0,11,2015,July,29,17,0,2,2,0,0,ESP,TA/TO,0,0,155.5
Resort Hotel,1,6,2015,July,29,17,0,2,2,0,0,PRT,TA/TO,0,0,110.5
Resort Hotel,0,1,2015,July,29,17,0,2,2,0,0,PRT,Direct,0,0,144.5
Resort Hotel,0,1,2015,July,29,17,0,2,2,0,0,ESP,Direct,0,0,144.5
Resort Hotel,0,48,2015,July,29,17,0,2,2,0,0,PRT,TA/TO,0,0,123
Resort Hotel,0,15,2015,July,29,17,0,2,2,0,0,PRT,TA/TO,0,0,120.6
Resort Hotel,1,3,2015,July,29,17,0,2,1,0,0,PRT,TA/TO,0,0,107.6
Resort Hotel,1,23,2015,July,29,17,1,2,2,0,0,PRT,TA/TO,0,0,120.6
Resort Hotel,0,53,2015,July,29,17,2,3,2,0,0,PRT,TA/TO,0,0,107
Resort Hotel,0,53,2015,July,29,17,2,3,2,1,0,PRT,TA/TO,0,0,133.75
Resort Hotel,0,94,2015,July,29,17,2,3,2,0,0,ESP,Direct,0,0,103.5
Resort Hotel,0,64,2015,July,29,17,2,3,1,0,0,PRT,TA/TO,0,0,84.8
Resort Hotel,0,53,2015,July,29,17,2,3,2,0,0,PRT,TA/TO,0,0,107
Resort Hotel,0,53,2015,July,29,17,2,3,1,0,0,PRT,TA/TO,0,0,107
Resort Hotel,0,64,2015,July,29,17,2,3,1,0,0,PRT,TA/TO,0,0,84.8
Resort Hotel,0,53,2015,July,29,17,2,3,2,0,0,PRT,TA/TO,0,0,107
Resort Hotel,0,24,2015,July,29,17,2,3,3,1,0,PRT,Direct,0,0,195
Resort Hotel,0,24,2015,July,29,17,2,4,2,0,0,PRT,TA/TO,0,0,164
Resort Hotel,0,23,2015,July,29,17,2,5,2,2,0,ESP,Direct,0,0,195
Resort Hotel,0,53,2015,July,29,17,2,5,2,0,0,IRL,TA/TO,0,0,125
Resort Hotel,1,23,2015,July,29,17,2,5,2,2,0,PRT,Direct,0,0,195
Resort Hotel,0,90,2015,July,29,17,2,5,2,0,0,PRT,TA/TO,0,0,132.3
Resort Hotel,0,79,2015,July,29,17,2,5,2,0,0,PRT,TA/TO,0,0,145
Resort Hotel,0,43,2015,July,29,17,2,5,2,0,0,GBR,TA/TO,0,0,92
Resort Hotel,0,90,2015,July,29,17,2,5,2,0,0,PRT,TA/TO,0,0,132.3
Resort Hotel,0,65,2015,July,29,17,2,6,2,0,0,ESP,TA/TO,0,0,147
Resort Hotel,0,65,2015,July,29,17,2,6,2,0,0,ESP,TA/TO,0,0,167
Resort Hotel,0,99,2015,July,29,17,2,6,3,0,0,FRA,Direct,0,0,210
Resort Hotel,0,25,2015,July,29,17,3,7,2,0,0,ESP,Direct,0,0,194.9
Resort Hotel,0,92,2015,July,29,17,1,2,2,0,0,MOZ,TA/TO,0,0,103.5
Resort Hotel,0,91,2015,July,29,17,1,2,2,1,0,BWA,TA/TO,0,0,118.5
Resort Hotel,0,38,2015,July,29,17,1,2,2,1,0,PRT,TA/TO,0,0,192
Resort Hotel,0,6,2015,July,29,17,1,2,2,0,0,GBR,TA/TO,0,0,128.27
Resort Hotel,0,38,2015,July,29,17,1,2,2,0,0,ESP,TA/TO,0,0,135
Resort Hotel,0,13,2015,July,29,17,1,2,2,0,0,DEU,TA/TO,0,0,126.3
Resort Hotel,1,32,2015,July,29,17,1,2,2,0,0,PRT,TA/TO,0,0,154
Resort Hotel,0,315,2015,July,29,17,1,2,2,0,0,IRL,TA/TO,0,0,96.3
Resort Hotel,0,8,2015,July,29,17,1,2,2,0,0,GBR,TA/TO,0,0,126.3
Resort Hotel,1,0,2015,July,29,17,0,1,2,0,0,PRT,Direct,0,0,136
Resort Hotel,0,91,2015,July,29,17,1,2,2,1,0,MOZ,TA/TO,0,0,118.5
Resort Hotel,0,3,2015,July,29,17,1,2,2,0,0,ESP,TA/TO,0,0,116.33
Resort Hotel,0,9,2015,July,29,17,2,2,3,0,0,PRT,Direct,0,0,164
Resort Hotel,0,19,2015,July,29,18,2,1,2,0,0,ESP,TA/TO,0,0,147.67
Resort Hotel,0,25,2015,July,29,18,2,4,2,0,0,PRT,Direct,0,0,145
Resort Hotel,0,108,2015,July,29,18,2,4,2,1,0,LUX,TA/TO,0,0,147
Resort Hotel,1,37,2015,July,29,18,2,4,2,2,0,PRT,TA/TO,0,0,168.3
Resort Hotel,0,45,2015,July,29,18,2,5,2,0,0,PRT,TA/TO,0,0,167
Resort Hotel,0,64,2015,July,29,18,2,5,2,0,0,PRT,Direct,0,0,137.75
Resort Hotel,0,44,2015,July,29,18,2,2,2,0,0,PRT,Direct,0,0,145
Resort Hotel,0,26,2015,July,29,18,2,2,2,0,0,PRT,TA/TO,0,0,132.6
Resort Hotel,1,96,2015,July,29,18,2,2,2,0,0,PRT,TA/TO,0,0,147
Resort Hotel,1,123,2015,July,29,18,2,2,2,0,1,PRT,TA/TO,0,0,157
Resort Hotel,1,42,2015,July,29,18,2,3,2,2,0,PRT,TA/TO,0,0,210
Resort Hotel,0,59,2015,July,29,18,2,3,2,0,0,PRT,TA/TO,0,0,132.5
Resort Hotel,0,28,2015,July,29,18,2,3,2,0,0,GBR,TA/TO,0,0,98.02
Resort Hotel,0,106,2015,July,29,18,2,3,2,1,1,PRT,Direct,0,0,126
Resort Hotel,0,1,2015,July,29,18,0,1,2,0,0,PRT,Direct,0,0,173
Resort Hotel,0,0,2015,July,29,18,0,1,2,2,0,PRT,Direct,0,0,249
Resort Hotel,0,4,2015,July,29,18,1,1,1,2,0,PRT,TA/TO,0,0,186.5
Resort Hotel,0,3,2015,July,29,18,2,1,1,0,0,CN,Direct,0,0,95
Resort Hotel,0,73,2015,July,29,18,2,5,2,1,0,PRT,Direct,0,0,241.5
Resort Hotel,0,44,2015,July,29,18,2,5,2,0,0,ESP,TA/TO,0,0,177
Resort Hotel,0,95,2015,July,29,18,2,5,2,0,0,PRT,TA/TO,0,0,153.73
Resort Hotel,0,94,2015,July,29,18,2,5,2,0,0,PRT,Direct,0,0,115
Resort Hotel,1,40,2015,July,29,18,2,5,2,0,0,PRT,TA/TO,0,0,127.03
Resort Hotel,0,64,2015,July,29,18,2,5,2,0,0,PRT,Direct,0,0,128.25
Resort Hotel,0,64,2015,July,29,18,2,5,2,0,0,PRT,Direct,0,0,128.25
Resort Hotel,0,94,2015,July,29,18,2,5,2,0,0,PRT,Direct,0,0,115
Resort Hotel,0,57,2015,July,29,18,2,6,2,0,0,ESP,TA/TO,0,0,135
Resort Hotel,1,60,2015,July,29,18,2,6,2,0,0,PRT,TA/TO,0,0,167
Resort Hotel,0,57,2015,July,29,18,2,6,2,0,0,ESP,TA/TO,0,0,135
Resort Hotel,0,87,2015,July,29,18,4,10,2,0,0,IRL,TA/TO,0,0,124.5
Resort Hotel,0,0,2015,July,30,19,1,0,2,0,0,PRT,Direct,0,0,98
Resort Hotel,0,0,2015,July,30,19,1,0,2,0,0,PRT,TA/TO,0,0,98
Resort Hotel,0,6,2015,July,30,19,1,0,2,0,0,NLD,Direct,0,0,135
Resort Hotel,0,0,2015,July,30,19,1,0,2,0,0,PRT,TA/TO,0,0,88.2
Resort Hotel,0,19,2015,July,30,19,1,0,2,0,0,PRT,TA/TO,0,0,120.6
Resort Hotel,0,4,2015,July,30,19,2,0,2,0,0,PRT,TA/TO,0,0,154.5
Resort Hotel,1,59,2015,July,30,19,2,1,2,0,0,PRT,TA/TO,0,0,145
Resort Hotel,0,44,2015,July,30,19,2,2,2,0,0,PRT,Direct,0,0,92
Resort Hotel,1,37,2015,July,30,19,2,2,2,0,0,PRT,TA/TO,0,0,154
Resort Hotel,0,66,2015,July,30,19,2,3,2,0,0,PRT,Direct,0,0,115
Resort Hotel,1,38,2015,July,30,19,2,4,1,0,0,PRT,TA/TO,0,0,110.53
Resort Hotel,1,62,2015,July,30,19,2,5,2,0,0,PRT,TA/TO,0,0,158.5
Resort Hotel,0,41,2015,July,30,19,2,5,2,2,0,ESP,TA/TO,0,0,131.37
Resort Hotel,1,60,2015,July,30,19,2,5,2,0,0,PRT,TA/TO,0,0,117.71
Resort Hotel,0,104,2015,July,30,19,2,5,2,0,0,GBR,TA/TO,0,0,123
Resort Hotel,1,62,2015,July,30,19,2,5,2,0,0,PRT,TA/TO,0,0,158.5
Resort Hotel,0,117,2015,July,30,19,2,5,2,0,0,RUS,TA/TO,0,0,117.84
Resort Hotel,1,31,2015,July,30,19,2,5,2,0,0,PRT,TA/TO,0,0,154
Resort Hotel,0,34,2015,July,30,19,2,5,2,0,0,IRL,TA/TO,0,0,116.85
Resort Hotel,0,47,2015,July,30,19,2,4,2,1,0,PRT,TA/TO,0,0,129.16
Resort Hotel,1,24,2015,July,30,19,2,4,2,2,0,PRT,TA/TO,0,0,214
Resort Hotel,1,104,2015,July,30,19,2,4,2,0,0,PRT,TA/TO,0,0,115
Resort Hotel,0,104,2015,July,30,19,2,5,2,0,0,GBR,TA/TO,0,0,123
Resort Hotel,0,32,2015,July,30,19,2,5,2,0,0,IRL,TA/TO,0,0,123
Resort Hotel,1,47,2015,July,30,19,3,5,2,2,0,PRT,TA/TO,0,0,195
Resort Hotel,0,29,2015,July,30,19,4,6,2,0,0,GBR,TA/TO,0,0,135.2
Resort Hotel,0,30,2015,July,30,19,4,10,2,0,0,GBR,TA/TO,0,0,123
Resort Hotel,0,123,2015,July,30,19,2,4,2,0,1,ESP,TA/TO,0,0,130.5
Resort Hotel,0,14,2015,July,30,20,1,0,1,0,0,PRT,TA/TO,0,0,123
Resort Hotel,1,118,2015,July,30,20,1,2,2,2,0,PRT,TA/TO,0,0,179.1
Resort Hotel,0,0,2015,July,30,20,0,0,1,0,0,PRT,TA/TO,0,0,0
Resort Hotel,0,0,2015,July,30,20,0,0,2,0,0,PRT,TA/TO,0,0,0
Resort Hotel,0,79,2015,July,30,20,1,3,2,0,1,PRT,TA/TO,0,0,115
Resort Hotel,0,63,2015,July,30,20,1,3,2,0,0,PRT,TA/TO,0,0,115
Resort Hotel,0,68,2015,July,30,20,1,3,2,0,0,POL,TA/TO,0,0,103.5
Resort Hotel,0,96,2015,July,30,20,1,3,2,0,0,PRT,Direct,0,0,157
Resort Hotel,1,41,2015,July,30,20,1,3,2,0,0,PRT,TA/TO,0,0,135
Resort Hotel,0,46,2015,July,30,20,1,3,2,0,0,NOR,TA/TO,0,0,111.65
Resort Hotel,1,41,2015,July,30,20,1,3,2,0,0,PRT,TA/TO,0,0,135
Resort Hotel,1,60,2015,July,30,20,1,4,2,2,0,PRT,TA/TO,0,0,195
Resort Hotel,0,41,2015,July,30,20,1,4,2,0,0,ESP,TA/TO,0,0,104
Resort Hotel,1,69,2015,July,30,20,1,4,2,0,0,PRT,TA/TO,0,0,135
